obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1237678858456793e3,325.645655038163,9.23350034048952,22.08539,21.50537,21.42282,21.43595,20.52022,7773,301,2,84,4608343045179726e3,QSO,0.9517951,4093,55475,126
1237653442988474400,358.919239167227,-8.79754324174885,19.68633,19.34809,19.26815,18.97608,18.89428,1855,301,6,94,730869330287290400,QSO,0.5241726,649,52201,583
1237679457610498600,2.50816904866508,18.4783031405894,24.40592,21.64076,21.78708,21.53821,21.2791,7912,301,6,172,8550143382743439e3,QSO,3.099866,7594,56947,216
1237661355930616e3,174.489458789961,45.8661624983053,21.24159,21.0423,20.67881,20.72342,20.54924,3698,301,1,121,832944968090913e4,QSO,1.004008,7398,56781,153
1237658204513436e3,191.665615639458,49.6218144496598,22.10695,21.71396,21.7886,21.60802,21.57183,2964,301,3,351,7508728840908462e3,QSO,2.084049,6669,56413,372
1237653651845415200,24.6889533836363,14.0898032009432,19.49443,19.28867,19.10704,18.98951,19.08557,1904,301,3,310,12452484173876451e3,QSO,1.421897,11060,58523,113
1237679169302626600,15.3412168328035,17.7913483409284,23.46081,21.918,21.52102,21.03128,20.60196,7845,301,5,47,8582759294898035e3,QSO,0.5797526,7623,56901,88
1237658206131e6,215.354295957842,46.9445693776697,21.60068,21.68908,21.13502,21.17695,20.99015,2964,301,6,457,9564669367721155e3,QSO,1.327537,8495,57481,544
1237663232839778800,357.886196130053,32.7755477385047,21.67689,21.21884,21.07751,20.82983,20.86757,4135,301,1,250,7318569406543714e3,QSO,0.5748303,6500,56541,800
1237661360757080300,188.752442075349,46.721356593857,21.85491,21.72823,21.75505,21.62608,21.66867,3699,301,2,39,8356671115213691e3,QSO,1.476235,7422,56799,880
1237663462607487500,351.212855025863,0.807350809954487,22.86929,22.47762,22.26368,21.64417,21.7912,4188,301,5,51,10330179609078e6,QSO,1.715892,9175,58049,174
1237663204922098e3,18.0786320224129,0.738173399616764,21.73227,21.85237,21.5624,21.36102,20.97742,4128,301,5,244,8848476627107338e3,QSO,1.186196,7859,57282,106
1237668330956128500,224.511845714684,12.6327937783581,20.35276,19.36771,19.17898,19.14556,19.11401,5322,301,1,100,6167731192752e6,QSO,2.69267,5478,56014,187
1237660935553942e3,132.110030585441,54.8820861564463,23.51113,21.89315,21.84678,21.91117,22.35483,3600,301,2,18,8192259771518441e3,QSO,2.462649,7276,57061,771
1237679459754049800,24.4909394163567,18.4209334789853,19.87751,19.71504,19.48238,19.56912,19.61497,7913,301,2,112,8588387696212466e3,QSO,1.235582,7628,56978,84
1237651533874200800,134.491618370375,55.9344542618173,21.78433,20.46861,20.32351,20.48294,20.25794,1411,301,2,74,5798430805912214e3,QSO,2.868055,5150,56329,168
1237648720141287700,144.168034378556,-0.977795917225663,20.89538,20.20692,20.01619,19.9482,19.64717,756,301,1,189,4241505279844571e3,QSO,2.208946,3767,55214,874
1237668330963731200,241.749404929461,8.92534522110495,20.40594,20.16471,20.0654,19.78164,19.752,5322,301,1,216,1947906403326781400,QSO,1.747337,1730,53498,362
1237650371552805e3,173.409939763847,-1.77125922723219,22.86483,22.24064,20.724240000000002,19.79533,19.2045,1140,301,5,137,4250414347569092600,QSO,0.9959636,3775,55207,517
1237654383591752e3,146.826579484319,57.6782193193738,22.02232,21.74673,21.64784,21.13801,21.14525,2074,301,6,177,9222433177909615e3,QSO,0.6653687,8191,57390,680
1237664820358349e3,174.561347601787,38.1855453268927,22.96273,21.78243,21.46242,21.55153,21.59254,4504,301,6,117,9956402269980482e3,QSO,1.106261,8843,57423,252
1237666408458617300,36.9340204782945,0.245912424145311,23.88038,20.81468,20.35918,20.25401,20.31247,4874,301,4,668,477071232535025e4,QSO,6.60496,4237,55478,998
1237657627892581e3,115.767017782229,23.0388653070089,22.52899,21.63074,21.52146,21.23156,20.98784,2830,301,1,23,12501047127987e6,QSO,0.9195678,11103,58488,656
1237664673253753e3,198.281366541001,36.9215375114148,21.91048,21.55117,21.410520000000002,21.11512,20.95343,4470,301,4,87,9986736702251882e3,QSO,1.935636,8870,57779,16
123766096293698e4,131.824766284792,31.7465343954643,21.3716,21.39715,21.70934,20.98177,21.01204,3606,301,5,58,3332673421501819e3,QSO,1.853528,2960,54561,35
1237680276868956400,355.966057325938,27.3152399586736,21.01839,20.26091,20.0159,19.92925,19.84315,8103,301,4,72,7335340257318296e3,QSO,2.317501,6515,56536,372
1237655107828580900,137.900306904423,49.2276663030255,22.59781,22.07219,21.75857,21.80045,21.21688,2243,301,3,146,8224786347950627e3,QSO,2.387015,7305,56991,318
1237663785281388800,23.3561522252783,0.876296759929328,20.57525,20.52632,20.47708,20.15508,20.26694,4263,301,6,272,4762743340033923e3,QSO,1.810922,4230,55483,679
1237667205680333e3,124.425846249188,64.9664777665144,19.57924,19.43773,19.27868,19.17588,19.03266,5060,301,1,186,369973054088319e4,QSO,2.094377,3286,54910,85
1237678881004062200,322.112150887716,-1.60292405527964,25.36508,23.50494,22.07689,22.23984,21.99192,7778,301,4,64,10291889110164724e3,QSO,1.286922,9141,57663,138
1237659326557585400,226.382537937829,53.4298237177789,19.02346,18.97036,18.85169,18.7968,18.79514,3225,301,5,106,1310698444398028800,QSO,1.35886,1164,52674,549
1237680299419500800,337.549952875633,21.0994816722925,20.41975,19.67637,19.34534,19.22061,19.04358,8108,301,6,102,6888307960701016e3,QSO,0.9712524,6118,56189,190
1237661360759832800,197.941953963158,46.0175301244768,21.51173,21.19279,20.79223,20.7476,20.55673,3699,301,2,81,8344100948143266e3,QSO,0.973551,7411,56776,206
1237658204509700400,178.626141621771,49.8224134494332,21.12965,20.89718,20.92767,20.53179,20.5614,2964,301,3,294,8335297713244756e3,QSO,1.822955,7403,57071,948
1237673706115694800,116.853046314252,42.0670439203227,21.81614,22.34572,21.56032,22.17046,21.2848,6573,301,5,222,9333964888215935e3,QSO,1.30983,8290,57364,926
1237678846642553900,317.730626951451,6.99727223142616,20.68583,20.50136,20.26895,20.10876,19.90872,7770,301,4,37,12740866830257904e3,QSO,2.128958,11316,58396,667
1237667292655059200,144.9849186474,21.3880852651067,21.68741,20.88342,20.45637,19.76988,19.42025,5080,301,3,211,6514555097279912e3,QSO,0.5270622,5786,56251,357
1237663783141704200,41.3018482293887,-0.805698079680252,21.2097,21.08998,20.92642,20.66982,20.7397,4263,301,2,391,7635902481613216e3,QSO,1.583117,6782,56572,179
1237660772883497200,153.074503212003,39.9439261685522,22.00078,21.42678,20.66498,20.39363,20.28977,3562,301,3,40,993735872907394e4,QSO,1.323706,8826,57452,604
1237661386536059100,228.788467535736,48.0487420934279,20.85748,20.34316,20.41256,20.35527,20.07184,3705,301,2,179,7582006892400237e3,QSO,2.284476,6734,56386,716
1237659162808222200,233.549454890643,46.3028926363189,22.17705,21.93201,21.9429,21.66314,21.38289,3187,301,4,49,958145149469749e4,QSO,1.855744,8510,57846,157
1237661968499212500,170.612774473227,42.4912840520471,20.87769,21.23447,21.22779,20.91146,21.04897,3840,301,6,104,9421692173341186e3,QSO,1.83602,8368,57431,588
1237680333797786e3,26.7046573044677,29.1335648770877,21.60147,20.84368,20.67928,20.69941,19.98923,8116,301,6,385,8706613802375076e3,QSO,2.24362,7733,58103,108
1237664877807993300,156.511545247809,33.0827863081734,23.06656,21.83042,21.36199,21.06696,20.53817,4518,301,1,185,1156641304086291e4,QSO,0.8535032,10273,58466,157
1237678618493976800,5.49343164172689,2.261810479152,21.38738,21.32312,20.72515,20.68711,20.69653,7717,301,3,366,8843007101599242e3,QSO,1.46144,7854,56989,688
1237651190821683500,133.321039826403,52.4955193261025,20.91756,20.46362,20.10181,19.92316,19.71439,1331,301,3,196,82124014447475e5,QSO,0.7267628,7294,56739,318
1237661362372280300,204.253449753681,46.3951919755343,20.54403,19.77074,19.81097,19.77739,19.57845,3699,301,5,109,7597631777013e6,QSO,2.51862,6748,56371,215
1237654398626562600,219.71199982221,59.6205845311072,22.89195,21.37634,20.5082,20.0693,19.8209,2078,301,2,214,7670812797861911e3,QSO,0.8724586,6813,56419,206
1237662701335478500,259.277937898023,36.0095645294329,19.61548,19.49748,19.34256,19.18485,19.37046,4011,301,3,218,12074372018474342e3,QSO,1.264503,10724,58391,805
1237661966889910300,174.67836495459,41.7185533681596,20.46418,20.17466,20.06288,19.80384,19.62562,3840,301,3,124,9422856281612638e3,QSO,0.5587922,8369,57451,727
1237657632188465400,143.6510444088,48.2598263165595,22.13933,21.53758,21.5521,21.2142,20.94476,2831,301,1,37,645253577140472e4,QSO,1.615559,5731,56363,12
1237651190820045e3,129.213451531431,49.769058184771,20.89717,20.36846,20.23082,20.27333,19.71345,1331,301,3,171,4161577382631987e3,QSO,2.488438,3696,55277,914
1237661966896529400,195.05432353415,41.7113633799926,20.01354,19.49611,18.88362,18.63274,18.57357,3840,301,3,225,1641604447702378500,QSO,1.222036,1458,53119,154
1237662194521276700,169.001244134527,41.3521409792796,20.78447,20.67344,20.57625,20.43926,20.70195,3893,301,3,95,9420462369551964e3,QSO,1.912435,8367,57429,210
1237668299282776e3,197.05155205083,20.5389546265056,20.67869,20.08353,20.01999,19.99301,19.81626,5314,301,6,131,6598040736859707e3,QSO,2.490386,5860,56046,972
1237664853101183500,198.779523731641,36.6574314598835,23.06121,21.95115,21.73335,21.57635,21.54872,4512,301,3,21,9988089372069878e3,QSO,3.971085,8871,57519,841
1237661850944012500,219.791985507437,39.3605131548524,22.10997,21.53971,21.14786,20.74058,20.27174,3813,301,3,402,12102338648059697e3,QSO,2.11669,10749,58485,147
1237679254674211e3,40.6361628486687,-3.81866332762514,21.29075,21.09547,21.08502,20.74093,20.55395,7865,301,4,186,8872343452039535e3,QSO,1.725904,7880,57336,917
1237678597542314500,334.114566893,2.43697284188852,22.10598,22.01728,21.72212,21.5686,21.54741,7712,301,4,157,12768846652942604e3,QSO,1.47663,11341,58428,57
1237651736302518300,199.818330473565,2.31775138308829,19.5085,19.05064,18.20555,17.79341,17.44679,1458,301,3,501,592344061189318700,QSO,0.2615489,526,52312,439
1237650371010429200,160.906486244812,-1.95165624139832,20.27117,19.9301,19.6163,19.62825,19.72732,1140,301,4,53,4245790631950309400,QSO,1.074166,3771,55544,80
1237663478721675800,332.732503052824,-0.28400762393728,21.46472,21.1137,20.74866,20.25072,20.1754,4192,301,3,174,4728878657044765e3,QSO,0.6574552,4200,55499,360
1237658493335044400,138.413920567855,7.39138060976111,18.68227,18.53514,18.30362,18.05678,18.07587,3031,301,5,123,1344438058694502400,QSO,1.776507,1194,52703,413
1237662266993869e3,213.11456550595,6.12621449808338,20.9373,20.24903,19.84075,19.76722,19.48883,3910,301,2,19,5474186465343986e3,QSO,2.468966,4862,55685,222
1237662700787270100,237.999736225327,57.7706529482223,22.76612,21.82183,21.81669,22.29555,21.75506,4011,301,2,45,9477998451562404e3,QSO,5.871978,8418,58199,629
1237678602915153e3,358.243620930621,18.5547579511961,26.65656,22.13485,21.21229,20.11523,19.34007,7713,301,6,220,8555723129510713e3,QSO,1.569018,7599,56955,35
1237652943174172700,357.36388704884,14.8155437848361,19.66929,19.62176,19.49249,19.18818,19.214,1739,301,3,285,6918850745745037e3,QSO,1.822415,6145,56266,712
1237651538725634300,241.862497646536,52.6875889111416,21.21012,21.05066,20.79902,20.9025,21.61876,1412,301,3,373,9081755615521692e3,QSO,1.077979,8066,57544,898
1237665180592242700,207.849465519743,31.222447767511,19.15275,18.951,18.69164,18.7103,18.93869,4588,301,5,18,2383618132754327600,QSO,1.33832,2117,54115,320
123766829283849e4,174.855278701071,18.9050853730814,18.24105,18.09514,18.2025,18.11175,17.61842,5313,301,2,103,2821577529549154300,QSO,0.3980477,2506,54179,263
1237669766548291800,11.2086112767607,7.22769944972147,21.5531,21.02469,20.80192,20.52514,20.29389,5656,301,3,90,511506343112975e4,QSO,1.586944,4543,55888,364
1237671260127363300,139.134059077595,11.4170509443585,21.85867,20.76131,20.61396,20.74445,20.41022,6004,301,1,154,5974170140664945e3,QSO,2.66148,5306,55926,528
1237665582717076e3,251.212978198671,50.4561151574302,22.13286,21.92827,21.76432,21.50078,21.05835,4682,301,2,148,9069217603562789e3,QSO,1.680618,8055,57187,341
1237678879415403e3,12.3932600791995,-3.3213205193512,22.89128,22.33762,21.87348,21.1643,21.24364,7778,301,1,399,10526059530030438e3,QSO,6.37154,9349,58068,77
123766835349894e4,257.770576278816,42.8178662727679,23.10994,21.7325,21.90429,21.91607,21.166,5327,301,3,12,9620984163667827e3,QSO,2.269741,8545,58041,616
1237678879398757600,334.323761275194,-3.13372492343898,22.54364,21.77423,20.83645,19.49862,18.70657,7778,301,1,145,4930449656272673e3,QSO,6.537441,4379,55881,487
1237651191358816500,133.321553849492,53.2154702424809,21.35259,20.72972,21.04631,20.86584,20.62682,1331,301,4,200,819207367917544e4,QSO,2.306423,7276,57061,94
1237664674328281300,200.656500818476,37.4840739168023,22.02829,21.65993,21.4694,21.02968,20.76785,4470,301,6,99,9992545971937237e3,QSO,1.792397,8875,57779,670
1237659326032839200,253.357865852492,33.274676542317,19.83352,19.56029,19.52263,19.40665,19.3907,3225,301,4,291,12289469201090107e3,QSO,1.649371,10915,58257,988
1237661850943095e3,217.330598458291,40.1576975639325,21.62328,21.70018,21.53372,21.5048,21.32021,3813,301,3,388,12105941472836344e3,QSO,1.265589,10752,58488,966
1237671261196256300,127.968597695355,9.53662666244927,23.14417,22.19487,22.10188,22.17299,21.84274,6004,301,3,80,6186874512845593e3,QSO,2.492454,5495,55896,198
1237645943979573500,57.9096230583999,0.955639936191081,20.30383,19.7928,19.72069,19.50789,19.39164,109,301,6,155,1398522489230878700,QSO,0.6267934,1242,52901,563
1237651538719212e3,221.533207519983,62.6219153180187,25.03437,22.25879,21.10635,21.13126,21.33184,1412,301,3,275,7862252066378635e3,QSO,3.7899,6983,56447,338
1237661137957290200,146.599118125294,35.580357611575,20.49312,20.49374,20.54372,20.21541,20.07721,3647,301,3,64,996658869589222e4,QSO,1.76883,8852,57449,446
1237662301372875e3,244.058829683877,33.0534853596501,19.40837,19.17556,18.98659,18.7663,18.77802,3918,301,2,313,1896119401313233e3,QSO,1.506357,1684,53239,378
1237664820360446200,180.773195540142,38.5714258313779,21.4837,21.43192,21.3847,21.0515,21.41065,4504,301,6,149,9954109788270123e3,QSO,1.548956,8841,57425,104
1237680296741699800,353.654579316548,20.9949850895549,22.0652,21.71144,21.37559,20.76577,20.77584,8108,301,1,202,8558120889560095e3,QSO,0.6476687,7601,56959,566
1237679254675128800,42.7477171444068,-3.71834471156628,22.07092,21.6405,21.58312,21.41368,20.96841,7865,301,4,200,8871227448123218e3,QSO,2.792215,7879,57359,953
1237658310796837e3,199.071016635815,58.2854057999369,21.02818,21.08962,21.11691,21.01265,21.17652,2989,301,1,91,9232400538846648e3,QSO,1.960369,8200,58174,77
1237669766549209300,13.296085089495,7.0324565774046,22.01411,21.65659,21.21475,21.14503,21.30198,5656,301,3,104,12445719152047708e3,QSO,1.333711,11054,58424,78
1237655502420443400,249.414294742018,41.7299985491731,19.40268,19.31126,19.13665,19.1006,19.26793,2335,301,2,20,7.0712647421738394e+017,QSO,1.415081,628,52083,223
1237659326556865e3,224.067535709491,54.2714921149981,22.8288,21.46442,21.32565,21.27356,21.22765,3225,301,5,95,946661355296e7,QSO,2.741809,8408,57874,171
1237667736102633500,144.065484965841,18.0836027924489,19.31086,19.29296,19.23825,19.06726,18.92763,5183,301,5,92,6492017033005521e3,QSO,1.940902,5766,56248,284
1237657632191021300,151.231083635818,51.3312562405129,22.33789,22.01895,21.52842,21.25683,21.21378,2831,301,1,76,9204340983063665e3,QSO,1.096542,8175,57039,397
1237678595943039200,0.0852494220937388,1.46777265950486,20.97812,20.94337,20.61228,20.50264,20.35465,7712,301,1,330,8840671189112478e3,QSO,1.307458,7852,56987,382
1237662225691181300,221.963996237681,34.2983843817808,20.69058,20.63395,20.6328,20.29886,20.23931,3900,301,5,574,12315304430119705e3,QSO,1.896045,10938,58514,768
1237660765380018400,142.336792039299,36.9329647522337,21.19669,21.02196,20.43688,20.31539,20.1669,3560,301,5,234,997774269180152e4,QSO,1.253725,8862,57461,64
1237678889596617e3,30.2697494139445,-2.13549099451682,21.1966,20.92686,20.99638,20.39449,20.19219,7780,301,4,104,8824945148691765e3,QSO,1.772216,7838,56958,515
1237666213540135400,21.2118214324376,30.3411907107834,20.74492,20.21078,20.11525,20.11123,19.86516,4829,301,1,144,7426505160984386e3,QSO,2.452188,6596,56331,252
1237662337866204e3,241.633345845434,32.2361920298923,22.30934,21.8829,21.71516,21.40253,22.13464,3926,301,6,101,12295964291052624e3,QSO,1.539599,10921,58251,41
1237665129617621e3,184.802021095729,36.0094019871065,19.31781,19.0446,18.69947,18.59372,18.15096,4576,301,6,447,2255238594048321500,QSO,0.3080118,2003,53442,222
1237661137961353700,157.449091260749,39.026817966797,24.63329,22.08749,21.73453,21.96616,21.42449,3647,301,3,126,5133171283245423e3,QSO,3.154392,4559,55597,704
1237678617971327500,37.9117340562025,1.43066139971551,22.85582,21.91679,21.93769,21.73901,21.53425,7717,301,2,583,8809157816420162e3,QSO,2.291459,7824,57282,425
1237657608573223200,126.7540854639,40.3712925029839,21.33127,21.22881,20.89163,20.69721,20.83441,2825,301,5,145,9938497273230285e3,QSO,1.362699,8827,57444,650
1237652944785834e3,359.696882370196,16.070058438044,20.3794,19.87834,19.76151,19.73993,19.55528,1739,301,6,301,6912156917713623e3,QSO,0.7394653,6139,56192,936
1237680272039019e3,339.700588322123,20.3661294546936,21.8351,22.12004,22.21528,21.60596,22.18633,8102,301,3,101,8538988012813703e3,QSO,2.112686,7584,56957,593
1237658204511535e3,185.052212511853,49.9978899320833,19.04331,18.4292,18.3433,18.35181,18.22502,2964,301,3,322,7515490287697025e3,QSO,2.6535859999999998,6675,56415,394
1237653665250410800,130.743423600728,1.73035649812456,21.33018,20.86075,20.57456,20.65784,20.67332,1907,301,4,54,4289764507893651500,QSO,0.8058591,3810,56015,312
1237669761184170500,330.468941157,5.09169169891021,21.98909,22.53156,21.97685,21.86481,21.22675,5655,301,1,160,12764376313592306e3,QSO,1.104101,11337,58431,178
1237648720167371e3,203.646244873242,-0.990411964835204,21.22726,20.86121,20.85673,20.86067,21.0026,756,301,1,587,4555471931227527e3,QSO,2.166818,4046,55605,294
1.2376805045117919e+018,356.936527182811,34.9826901182074,22.71152,21.33925,21.19372,21.23531,20.55305,8156,301,4,218,8042496384006642e3,QSO,0.7861348,7143,56572,703
1237657776615588400,131.639601438865,39.24661028264,22.41208,21.63565,20.91232,20.32482,19.79753,2864,301,6,172,4239251285940132e3,QSO,2.168411,3765,55508,866
1237650372086071600,165.130349438564,-1.29696268146257,24.10671,22.29448,20.7974,20.44729,20.40061,1140,301,6,82,4264003492660926500,QSO,0.3896796,3787,55565,802
1237669681185358e3,354.19877560905,7.64925244798787,22.52065,21.06819,21.06373,20.91344,20.86207,5636,301,4,83,6942573257444055e3,QSO,2.335359,6166,56181,998
1237662195607208400,206.357084082317,41.2957508969257,22.36989,21.8367,21.66644,21.26766,20.82716,3893,301,5,281,9447501560877963e3,QSO,1.691141,8391,57511,274
1237678618479034600,331.347861300155,1.75775799630088,22.30424,22.05751,21.91479,21.67955,21.78934,7717,301,3,138,10320232877170907e3,QSO,2.012636,9166,58051,852
1237649961380544800,48.194988515828,-8.35929870852417,19.61955,19.31501,18.89757,18.88068,18.97918,1045,301,1,93,3585991559188947e3,QSO,1.209018,3185,54829,1
1237663785278636500,17.1193497614846,0.953500553300667,23.07754,22.36884,22.13726,21.72984,21.39899,4263,301,6,230,9895707852647193e3,QSO,2.858923,8789,57358,631
1237659934827545300,6.37409338229583,35.4893016737494,22.14717,21.93427,21.61483,21.31097,21.05897,3367,301,2,33,8718078135307098e3,QSO,1.540983,7743,58107,855
1237661386535141600,226.105421313613,49.1395370539242,21.44398,20.95074,20.997,21.01842,20.88257,3705,301,2,165,7574056323534576e3,QSO,2.530331,6727,56369,464
1237659154219532800,249.663866691295,31.8954394646193,21.53072,21.98533,21.99422,21.84775,21.07559,3185,301,4,68,12288108555450735e3,QSO,2.018335,10914,58257,134
1237661355935924200,192.149456925048,46.2168920657459,19.43563,19.38807,19.34124,18.96305,19.12243,3698,301,1,202,7470590080354376e3,QSO,1.836383,6635,56370,888
1237666226418091e3,256.080285258947,27.0612385127938,21.62851,20.7648,20.57828,20.60796,20.22452,4832,301,1,38,5644160518275226e3,QSO,2.647971,5013,55723,88
1237668330952655e3,216.377485177547,14.1601146018929,21.13965,20.58435,20.31579,19.91633,20.05683,5322,301,1,47,6148574676606278e3,QSO,1.600293,5461,56018,128
1237661360765665300,215.859234029013,42.4240662994187,19.37643,19.22021,19.0423,18.96052,18.37792,3699,301,2,170,9572554515879844e3,QSO,0.3535653,8502,57512,558
1237664877808910600,158.981801589417,33.5451081610169,20.52104,20.52263,20.21268,20.23895,20.28391,4518,301,1,199,1156432836733674e4,QSO,1.153301,10271,58497,765
1237668350288527400,226.957392497804,13.8072465698315,19.48516,19.27466,19.04119,19.07762,19.00655,5326,301,5,177,3098568703780874e3,QSO,0.9837315,2752,54533,335
1237680504503469300,334.608023850372,31.3679705852244,21.30252,20.62193,20.41048,20.45001,20.43118,8156,301,4,91,6703854444361308e3,QSO,2.659185,5954,56462,896
1237678618493256e3,3.77860763245826,2.17991486252069,20.07779,20.23397,19.81911,19.77526,19.88065,7717,301,3,355,8841938926036081e3,QSO,1.238905,7853,56988,898
1237655504571663e3,257.251641706171,35.4980963806214,21.47091,21.55033,21.2226,21.16788,22.5186,2335,301,6,77,12074290929491794e3,QSO,1.360928,10724,58391,510
1237680272576479700,341.03045056118,21.1492102108133,21.32648,21.44733,21.46136,20.9248,21.23936,8102,301,4,110,8539051509610207e3,QSO,1.906489,7584,56957,824
1237655125013496e3,194.292848306443,4.59462706261121,19.44951,18.86805,18.13116,17.71706,17.48644,2247,301,3,223,954794501862352900,QSO,0.2319664,848,52669,114
1237664873509749e3,131.650647580903,23.634327669964,21.15228,20.43643,20.32947,20.0683,20.19588,4517,301,1,135,12514437805659937e3,QSO,1.948472,11115,58514,219
1237661849852379600,164.896626831597,42.2819957274176,23.84602,21.53442,21.32246,21.013,20.76846,3813,301,1,129,5206384464960444e3,QSO,3.791282,4624,55654,812
1237654604252905700,162.242159040175,3.56533925934905,22.21002,20.60017,20.46772,20.40945,20.53592,2126,301,1,287,5329125696664263e3,QSO,3.118322,4733,55649,878
1237657632188072400,142.526506576837,47.6945534912372,22.05178,22.03455,21.65381,21.72443,21.45667,2831,301,1,31,822712060658977e4,QSO,1.180053,7307,56720,618
1237667782832947500,180.563414753175,22.472874516826302,21.32397,20.60055,20.55982,20.65513,20.43152,5194,301,4,436,6720560417440291e3,QSO,2.390266,5969,56069,232
1237655107829432600,140.297257731455,50.5041418131445,21.91039,20.88615,20.42371,20.26285,19.88017,2243,301,3,159,8214582880967612e3,QSO,2.58843,7296,57046,62
1237655375183937800,249.252573211106,41.0986868968316,20.04114,20.03801,20.03501,19.89151,19.70027,2305,301,5,49,6795988015020005e3,QSO,2.061787,6036,56093,204
1237659324422226400,252.024332055128,32.5132605387596,22.07933,21.88124,21.6648,21.63788,22.13951,3225,301,1,291,12289272388508735e3,QSO,1.324492,10915,58257,272
1237672794495254800,359.8194370776,-2.88727042682766,21.63348,21.38775,21.28625,20.99198,20.75498,6361,301,3,14,8889208591439124e3,QSO,1.878663,7895,57659,832
1237657070089470200,36.7379375380384,-0.447433258048514,21.43438,20.89293,20.75115,20.36706,20.16472,2700,301,2,111,4070223357882423300,QSO,0.7619907,3615,55179,346
1237678617435963600,41.4220979343392,0.907164163678446,20.28191,20.01732,20.05199,20.0126,19.793,7717,301,1,606,796135240597792800,QSO,0.6792966,707,52177,451
1237651191357899e3,131.077377997905,51.6922640393469,22.36998,21.14338,20.39148,20.01615,19.84069,1331,301,4,186,5806335737948559e3,QSO,1.393246,5157,55923,254
1237664845047791600,197.836469049171,37.2256237419099,19.60171,19.5997,19.36323,19.37902,19.49232,4510,301,4,16,9987001684554177e3,QSO,1.336826,8870,57779,980
1237653665258013e3,148.110145218788,2.4037332122356,19.41624,19.24634,19.24146,18.93741,18.97858,1907,301,4,170,541692302498752500,QSO,1.7536,481,51908,489
1237662224602235100,178.681683541546,39.6031093603657,21.90782,21.7519,21.62922,21.3549,21.11731,3900,301,3,342,9954220564066621e3,QSO,0.8993923,8841,57425,507
1237661959371751700,213.280403688014,49.5862641354955,20.91221,20.68301,20.60684,20.35378,20.59332,3838,301,5,94,9496996901033368e3,QSO,1.520325,8435,57487,113
1237662337326907600,236.023018824321,35.172340299043,20.29166,20.02081,20.06124,19.96356,19.68856,3926,301,5,64,12092260520083872e3,QSO,2.203486,10740,58223,347
1237653665256833300,145.443733148196,2.2527588125811,19.20073,18.6622,18.39088,18.25449,18.23949,1907,301,4,152,537206297037137900,QSO,1.328164,477,52026,553
1237678661435195600,25.5964133800967,4.43611290094627,20.63029,20.51652,20.34336,20.30535,20.11044,7727,301,3,237,983940489066082e4,QSO,0.9811037,8739,57645,602
1237666339726688800,18.5150318621117,0.215678446949482,23.28073,22.86296,22.45875,21.88468,22.75531,4858,301,4,478,9896800767289088e3,QSO,1.182485,8790,57363,511
1237657589785166e3,179.805934557651,54.2841232738376,21.75627,21.38941,21.25745,21.31185,21.10914,2821,301,2,182,7530155023982156e3,QSO,2.073779,6688,56412,496
1237651495758070300,120.36999497043,45.8484749033486,22.83689,22.16165,21.97126,21.74083,21.30697,1402,301,3,100,8308134272474307e3,QSO,1.905933,7379,56713,432
1237661353779527700,178.630326383292,57.8757132213463,19.75957,19.45353,19.215,18.93235,18.91905,3697,301,5,66,1477317063876831200,QSO,1.454005,1312,52781,496
1237663462605783300,347.313318224961,0.721531386304314,21.21772,20.54197,20.21762,20.0635,19.9153,4188,301,5,25,4739066456557509e3,QSO,2.443337,4209,55478,559
1237670017265959200,30.1910946456157,7.85999105674835,20.97348,20.6733,20.50039,20.14482,19.917,5714,301,6,74,12475215750100179e3,QSO,0.5319948,11080,58401,890
1237663789035356400,133.953222421407,64.4840439740015,21.13486,20.35513,20.34353,20.21632,19.93955,4264,301,5,209,6433598337866553e3,QSO,2.257488,5714,56660,750
123766951744281e4,2.29245941357243,7.22310566101282,21.83578,21.61373,21.32001,21.14297,21.02832,5598,301,3,130,12733047928731752e3,QSO,2.005431,11309,58428,894
1237678860092440800,23.9410213141003,12.6796342802512,21.34471,21.16427,20.89759,20.66965,20.78666,7773,301,5,466,12453729094323165e3,QSO,1.403118,11061,58428,546
1237678661430935800,15.9209959490775,4.56733627432652,21.4304,21.24772,20.74765,20.73025,20.51347,7727,301,3,172,9856172456070633e3,QSO,1.26362,8754,58425,162
1237678825176433200,337.118840016902,4.62669753482155,22.26597,22.07579,21.91615,21.47126,21.27998,7765,301,4,170,12767783150404524e3,QSO,1.842787,11340,58433,284
1237662225150509300,211.905568186412,37.0257181593504,21.70455,21.58958,21.24066,21.28038,21.59536,3900,301,4,516,12114871976725862e3,QSO,1.103053,10760,58224,687
1237680296740192800,349.995892788842,20.5497184076846,21.8865,21.68008,21.50698,21.11162,21.12585,8108,301,1,179,856493648630647e4,QSO,1.489205,7607,56902,785
1237651496834040300,123.876170174477,50.4932587393735,22.59786,21.62403,20.39038,19.6023,19.25067,1402,301,5,134,4152549292589209600,QSO,0.5289986,3688,55273,838
1237678889600090400,38.2855623097686,-1.88355535787892,21.28493,20.83881,20.77461,20.6908,20.53271,7780,301,4,157,8814852182593788e3,QSO,2.266098,7829,57011,661
1237663479256187600,327.373672061836,0.0902928731351926,24.4172,22.19828,21.58167,20.81145,20.05754,4192,301,4,138,4725571875488684e3,QSO,0.8354502,4197,55479,618
